text,url
To the UNC fans....I'm not gunna say anything BUT tell me you wouldn't be acting EXACTLY THE SAME WAY if we had just lost like that.,twitter.com/anyuser/status/717203184188596229
"Gosh! Off from a long day at work.
I need just a little more Jesus to help me along the way. #2jobs",twitter.com/anyuser/status/717203183093858307
"that's fine , mhm , sure is",twitter.com/anyuser/status/717203184570249216
"If you feel like I've shut you out,chances are I probably have.Dw tho,I tend to do it with everyone. I'm just still tryna deal with sum shit",twitter.com/anyuser/status/717203184515739650
Y'all are insane lol https://t.co/X00Lov4vFu,twitter.com/anyuser/status/717203183777484804
"id rather only get a good night or good morning text than have a dry ass conversation
bye",twitter.com/anyuser/status/717203184666689536
Facts !!!! RT https://t.co/lEtk7esNPX,twitter.com/anyuser/status/717203184813535235
Finally get a day off of work hallelujah,twitter.com/anyuser/status/717203184935157760
Man y'all fired that Jordan all the way up tonight,twitter.com/anyuser/status/717203185333616640
It's sad handing with a girl you can't trust,twitter.com/anyuser/status/717203185098760192
Get on my side of Washington and it starts tornadoing basically. This doesn't seem fair. Let me be in my glory world.,twitter.com/anyuser/status/717203184767344641
I just discovered anchorman GIFs. My life is now complete https://t.co/XIkb7k3BT7,twitter.com/anyuser/status/717203184566059009
If you believe that I have some ocean front property in Lawrence Ks for you. Sincerely the University of Kansas. https://t.co/hQPbSrahGH,twitter.com/anyuser/status/717203185488818176
Q bringing the fucking heat,twitter.com/anyuser/status/717203186277294080
He said my tweet on late late show,twitter.com/anyuser/status/717203185962782720
@janet_alejandro stop reblogging shitty 1d imagines,twitter.com/anyuser/status/717203185832689664
Still got hope in those halos tho,twitter.com/anyuser/status/717203186759647232
Say that a little louder for the people in the back for me please  https://t.co/fEado84v9Z,twitter.com/anyuser/status/717203186440912896
"Cought up in the wrong shit, without even trying",twitter.com/anyuser/status/717203186948390912
@dukeboy587 u said # of championships so I thought I might as stop you in your tracks &amp; let you log off Twitter for the night,twitter.com/anyuser/status/717203186847784966
Just posted a photo @ City of Melbourne https://t.co/kZISYoG72J,twitter.com/anyuser/status/717203186667405312
"Four people raped a nine year old while her mother smoked meth in the garage, Yep America weed smokers are definitely the problem #sickshit",twitter.com/anyuser/status/717203187074252800
"""It doesn't work that way for us""",twitter.com/anyuser/status/717203186998775808
Bless @JagermeisterUSA for all the drinks they are showering upon me this evening and for the dinner I'm about to be served. #JagerRoots,twitter.com/anyuser/status/717203186751246336
Katie is wasted,twitter.com/anyuser/status/717203187065884677
Oh so I don't get handsomes I get happy birthday I thought yous was my crushs,twitter.com/anyuser/status/717203187321729024
Nut Carolina,twitter.com/anyuser/status/717203187405615104
I use to hate pineapples ... They're fucking amazing. What was I thinking.,twitter.com/anyuser/status/717203187929911296
chapped lip level : 1 week stale baguette,twitter.com/anyuser/status/717203187887955968
@_DayanaLopez you both are super mean you guys belong with each other,twitter.com/anyuser/status/717203188294791168
@hoyadave we have to cut each other slack for acting wrong (esp. on Twitter) if we who want what's right are to turn the country around.,twitter.com/anyuser/status/717203188428980225
@briansmith33 there are also sensors in the net.,twitter.com/anyuser/status/717203188265402368
@Sazon_Mia do you like reggaeton?,twitter.com/anyuser/status/717203188567445504
"@BourbonNBlue @pattidan @Freak_Ke you're missing out, it's an amazing city!",twitter.com/anyuser/status/717203188387069952
Welcome to Hotel Linn and Restaurant ! https://t.co/cQ5snhserX,twitter.com/anyuser/status/717203182133313536
Second chance summer hmmm,twitter.com/anyuser/status/717203189250920448
Lawl. So irrelevant,twitter.com/anyuser/status/717203189066543105
@aurumlucem what can i say i am unconsciously full of hate.,twitter.com/anyuser/status/717203188944871425
* deletes college hashtag in bio bc I'm indecisive AF *,twitter.com/anyuser/status/717203189221687296
@kaylarose8 YOU SIT ON A THRONE OF LIES,twitter.com/anyuser/status/717203189548888070
"Someone come get the meningitis shot w me, I might cry honestly scared AF",twitter.com/anyuser/status/717203189775409153
Lookin down now you're hell bound,twitter.com/anyuser/status/717203189305573376
@NicoleDahleen mine was better,twitter.com/anyuser/status/717203189615955969
Coming up with song titles is a lot harder than initially imagined.,twitter.com/anyuser/status/717203190517772288
@JohnnydaleMoore answer the question,twitter.com/anyuser/status/717203190693949440
how can you love who's actions make you sick &amp; hurt someone who could care less if you were alive or dead.,twitter.com/anyuser/status/717203189993508864
I'm at Eesa Hamad High School in Kuwait City https://t.co/tB9GKmUMzk,twitter.com/anyuser/status/717203190987550720
Only in Saskatchewan will you hear the word whoopin' during election coverage.,twitter.com/anyuser/status/717203190912049154
Ladies and gentlemen Jake The Snake is back! #Cubs  https://t.co/p6XWGy18wX,twitter.com/anyuser/status/717203191037825024
@DaGoolsby we'll have them on lock too,twitter.com/anyuser/status/717203191331495936
I have anxiety rn idek i need sleep,twitter.com/anyuser/status/717203191251603456
@jonastheprince 400K easy,twitter.com/anyuser/status/717203191323033602
Louisville 2017 basketball national champions,twitter.com/anyuser/status/717203191197278208
Bestfriend appreciation tweet #bff @nathan10470670 https://t.co/euJ3xnFf0Y,twitter.com/anyuser/status/717203189729112064
It had to be done. https://t.co/awDqcktv6t,twitter.com/anyuser/status/717203191193067520
Where livin' not dreamin',twitter.com/anyuser/status/717203192052912128
"Santa Monica, chilled, beautiful.",twitter.com/anyuser/status/717203192224808960
"@toodeemo @pyrhonniantimes @catperson1187 @speechboy71 @NYDailyNews  'Rousseau, Mill, Locke, Paine' don't replace critical thinking :)",twitter.com/anyuser/status/717203192031944704
Blessed that God is allowing me to see 23 tomorrow.,twitter.com/anyuser/status/717203192346460160
I love Harvey but honestly I'll probably tell him to catch these hands at least once before the year is over,twitter.com/anyuser/status/717203192279408640
@JamieWright14 @Austin_M80_ fucking delete this,twitter.com/anyuser/status/717203192317153280
@TJ_Kelleher i have kindle 4 that :) but if civilization collapses this is what I'll have come hell or high water,twitter.com/anyuser/status/717203192581201920
@hanahjang31 on my way. I got u blue flavor,twitter.com/anyuser/status/717203192493293570
She told me you were just a homie ;),twitter.com/anyuser/status/717203192992440320
"I'm at Star Tours - The Adventures Continue - @disneyland in Anaheim, CA https://t.co/ko5s5wjn8s",twitter.com/anyuser/status/717203192841388038
@ikhandie_ lmfaoo,twitter.com/anyuser/status/717203193181052928
@partynovels ....so you're saying maybe it was suicide?,twitter.com/anyuser/status/717203193319567362
Time to VOTE - Where is the Best Wedding Venue in San Diego? @laubergedelmar @OmniLaCosta @Loews_Hotels,twitter.com/anyuser/status/717203193298550784
too many messages archived and never opened,twitter.com/anyuser/status/717203193520893952
@iAmJSock @JakeP_56 nah Holmes it's so easy,twitter.com/anyuser/status/717203193428643840
"""He's more meme than man now."" https://t.co/kvqCcw6AbR",twitter.com/anyuser/status/717203193084657664
Don't fuck with me bitch.,twitter.com/anyuser/status/717203194007433217
my legs are so bruised,twitter.com/anyuser/status/717203193449603072
What's this I hear about #cryingjordan?,twitter.com/anyuser/status/717203193155948545
@Ralexxx_ I have da tests tomorrow,twitter.com/anyuser/status/717203193487355905
"I'm at ritiely's house in Cruzeiro do Sul, acre https://t.co/ia9G5jnKn5",twitter.com/anyuser/status/717203194217177088
"Idc if you're 18 or 60 years old,seeing a shot like that just makes you want to compete one more time at whatever you love to do.",twitter.com/anyuser/status/717203194766565376
Just made my endorsement for @tedcruz on @ChangePolitics. Be a voice for your candidate. https://t.co/H8BS4Tdr31 #ChooseCruz,twitter.com/anyuser/status/717203194405916673
uhhh if you can dance bachata just love me already :),twitter.com/anyuser/status/717203194766573568
So real back then https://t.co/7EHwx9HNIw,twitter.com/anyuser/status/717203194665951233
"Yes , i do , i believe the one day i will be what i want",twitter.com/anyuser/status/717203194745630724
@fan_IdaB Have a nice day ! https://t.co/KM3qKmbGLl,twitter.com/anyuser/status/717203193369853952
Morning (@ Dar Aluloom Food Court) https://t.co/nE6l4Rqw0L,twitter.com/anyuser/status/717203195089526784
@NeutionInfo @viru__singh look Ted Cruz is throwing a house party again.,twitter.com/anyuser/status/717203194644938756
"Some NCSU fans are jerks, pulling against a homestate team in the National Championship. If it was reversed, UNC fans wouldn't do that.",twitter.com/anyuser/status/717203195685126146
I deliver str8 pipe,twitter.com/anyuser/status/717203195483852801
99.9 % of sbhs no lie  https://t.co/iiOA8KWXOm,twitter.com/anyuser/status/717203195278323712
@TAHAhaha_shake @chriscolfer your everything,twitter.com/anyuser/status/717203195647410176
"@jeremypassion geez man, best of luck!",twitter.com/anyuser/status/717203195748085760
Best news - I'm Netflix &amp; Chill with @WurlyCurly35  https://t.co/xciO7kz33H,twitter.com/anyuser/status/717203195450232833
That's what college basketball should look like!,twitter.com/anyuser/status/717203196356268032
and a video?! q you must be tryna give me a heart attack https://t.co/mJlZxvFbDR,twitter.com/anyuser/status/717203196620328960
Adversity drives ingenuity,twitter.com/anyuser/status/717203196565929984
"@tone765 yeah it got baaaaad

Jericho walked past a sign that said ""don't mute us we paid for this""",twitter.com/anyuser/status/717203196469489664
"ian taking too much more shit. that's all i'm saying, ian tryna get where they are .. fuck that, i just need my message to be passed on",twitter.com/anyuser/status/717203197195116544
Can it be summer already? I'm more than ready to go to Mexico.,twitter.com/anyuser/status/717203197488734209
Your gateway to a brighter ...https://t.co/dXSX5IJgQj https://t.co/jFJFCytqm1,twitter.com/anyuser/status/717203196461117445
"If you use the word ""kit"" to describe your sports clothes, you take things too seriously.",twitter.com/anyuser/status/717203197228621824
Lol the city of Philadelphia finally has a championship #EAGLESFANS,twitter.com/anyuser/status/717203197920747521
Lmao you would've thought Jordan himself lost the game,twitter.com/anyuser/status/717203198176583682
@carterreynolds why not now?,twitter.com/anyuser/status/717203197878804482
@AnnaKor19915816 @MirandaCosgrove @cosmoscurdles Miranda rocks every day!,twitter.com/anyuser/status/717203198176530433
@CDUBBB_3 them niggas let me down lol,twitter.com/anyuser/status/717203197501243396
Checking my Uber rider rating was  most depressing thing that's happened today...and that was after inadvertently driving to the wrong city.,twitter.com/anyuser/status/717203199023820802
@seriouskrausefx what's fastlane?,twitter.com/anyuser/status/717203198671503360
Here in Japan: Lab-Grown Skin Sprouts Hair and Sweats https://t.co/wQgIsZQ8Jx,twitter.com/anyuser/status/717203198549819392
@Big_Meech15 you so childish,twitter.com/anyuser/status/717203198642167808
Probably the first time a team won a NCAA chip without a first round draft pick on their team,twitter.com/anyuser/status/717203198742814721
everything would be 10x harder without autocorrect,twitter.com/anyuser/status/717203199074181122
"@Postmates_Help hi PM. waited 12mins for restaurant to prepare order, (4.15) do we only get 11c/m after ""rdy in"" is up or is this a mistake?",twitter.com/anyuser/status/717203199007072257
@marrrrrgarita let's count,twitter.com/anyuser/status/717203198935695360
Perfect bracket !!!!!!!! Unbelievable  !!!!,twitter.com/anyuser/status/717203199111913476
@Jake_th19 @kpowers918 I also don't happen to see a difference.,twitter.com/anyuser/status/717203200059768832
My birthday is in one hour and my video drops tomorrow!!!!!!!!!!!!!!! #HypeAsFuk #Paint,twitter.com/anyuser/status/717203199929761793
is your name daniel because dammmn,twitter.com/anyuser/status/717203198134652928
@JoshRadnor Thank you for coming to Arkansas!  Ps. I was man voice from the heavens.,twitter.com/anyuser/status/717203199808114689
"@MLSAnalyst 
Because it's never over until it's over. And then some.
also: the ball is round and anything can happen.",twitter.com/anyuser/status/717203200395255808
11:11 Dallas Stars win in a triple OT in Game 2 Quarterfinals,twitter.com/anyuser/status/717203200663756800
im watching et,twitter.com/anyuser/status/717203201049694208
@fcktheopps @DevinnHudson I can't fit that,twitter.com/anyuser/status/717203200915480578
"@officialbry sorry for ranting and cursing, I was just pissed kasi it was my first time to attend a fest na hinohold yung..",twitter.com/anyuser/status/717203201100017665
"If I could retweet this 1,573 times, I would.  Two of the greatest EVER.   https://t.co/MdbYopvLHI",twitter.com/anyuser/status/717203200957394945
@Jvvandy young bro I see you back in H-Town,twitter.com/anyuser/status/717203201171148800
